Hospital_Name,Latitude,Longitude,District
Mahaveer Hospital,16.9474991,82.2326106,Kakinada
Amrutha Children Hospital,16.9955426,82.2416501,Kakinada
Padma Children's Hospital,16.9704041,82.2396194,Kakinada
3 APSP Camp Unit Hospital,17.0066146,82.2531832,Kakinada
Pulse Emergency Hospital,16.9695905,82.2361035,Kakinada
Choday Apparao Nature Cure Hospital,16.9445053,82.2376901,Kakinada
Kriti ENT Hospital,16.9960823,82.2434043,Kakinada
Srimathi Indira Gandhi First Referral Hospital,16.941109,82.237847,Kakinada
Janapriya Maternity And Surgical Hospital,16.942605,82.232101,Kakinada
Sai Krishna Hospital,16.971004,82.2349677,Kakinada
ESI Hospital,16.9894436,82.2437368,Kakinada
Laxmi Hospital,16.972555,82.2485709,Kakinada
Sri Devi Children Hospital,16.9956875,82.2422084,Kakinada
Dr. Krishna Mohan Rao Hospital,16.9542975,82.2311182,Kakinada
Dr. Kamalendranath Hospital,16.9758449,82.2256425,Kakinada
Megha Varsha Hospital,17.0295652,82.2495499,Kakinada
Sathagna Hospital,16.782133,82.229859,Kakinada
Sri Sai Krishna Hospital,16.9465004,82.2365049,Kakinada
Sowbhagya Hospital,16.9934117,82.2472514,Kakinada
Sriteja Homeo Hospital,16.996294,82.2445451,Kakinada
Sri Bala Prabha Multispeciality Hospital,16.946555,82.240397,Kakinada
Jaya Children Hospital,16.937795,82.2331104,Kakinada
Gide Children's Hospital,16.971849,82.240553,Kakinada
LifeLine Hospital,16.9849837,82.2418716,Kakinada
Sai Ragavendra Hospitals,16.9621362,82.2285932,Kakinada
Tirumala Hospital,17.0097559,82.248045,Kakinada
Amulya Hospital,16.9672863,82.2367622,Kakinada
Dr. Sudhakar Hospital,16.9541642,82.2363076,Kakinada
Dr. Damera Rama Rao Skin Hospital,16.9707477,82.2388267,Kakinada
Aruna Hospitals,16.9698191,82.2234606,Kakinada
Anurag Hospital,16.978848,82.228501,Kakinada
Best Hospital,16.9609927,82.2284008,Kakinada
Amrutha Emergency & Multispeciality Hospital,16.970882,82.238566,Kakinada
Gadam Dental Hospital,16.9545567,82.2327916,Kakinada
Triveni Super Speciality Dental Hospital & Implant Centre,16.9728496,82.2428176,Kakinada
Sri Kiran Eye Hospital,16.937709,82.232023,Kakinada
Aswani Hospital,16.9687805,82.2249715,Kakinada
Savitha Hospital,16.9956377,82.2448291,Kakinada
Sharma Hospital,16.9411756,82.2345712,Kakinada
Vennela ENT Hospital,16.9682782,82.2415835,Kakinada
Vamsi Chest & Children's Hospital,16.9689064,82.2426087,Kakinada
Diet Hormone Hospital,16.971392,82.237568,Kakinada
Ishaan Gynec and Obstetric Hospital,16.9752695,82.2406415,Kakinada
Sri Divya Hospitals,16.971001,82.226032,Kakinada
Gurudev Hospital,16.9704196,82.2255793,Kakinada
Foundation Hospital,16.9658015,82.2450283,Kakinada
Government Hospital Kottam,17.4546845,82.4584168,Kakinada
"Government Hospital, Tetagunta",17.3124547,82.4419608,Kakinada
Sanjivani Neuro Clinic,16.9720201,82.238929,Kakinada
Janatha Hospitals,16.9719919,82.2367698,Kakinada
Trust Hospital,16.9986111,82.228235,Kakinada
Sunrise Hospital,16.9695548,82.2384462,Kakinada
Pulse Emergency Hospital,16.9685055,82.236338,Kakinada
Sri Lalitha Hospitals,16.9577791,82.2366156,Kakinada
Sri Akshara Hospital,16.9668393,82.2316562,Kakinada
7star Hospitals,16.9558446,82.234443,Kakinada
Vijaya nursing Home,17.2878804,82.1072318,Kakinada
Sri Narayani Vidhyalayam,17.1724199,82.0519383,Kakinada
SRI SAI HOSPITAL,17.17225,82.0528762,Kakinada
Karthikeya Multispecality Hospital,17.1729112,82.0544603,Kakinada
TEAM,16.9865457,82.2391178,Kakinada
mamatha,17.3550306,82.5443345,Kakinada
RISDT Referral Hospital,17.24385468,82.35814777,Kakinada
RISDT Referral Hospital,17.24406558,82.35762054,Kakinada
SRI HOSPITALS,16.97276269,82.23820436,Kakinada
NAYANA EYE CARE,16.97225355,82.23706692,Kakinada
Children Hospital,17.14814998,82.16439389,Kakinada
Hospital,17.35500071,82.54434429,Kakinada
"PHC,Kapileswarapuram",16.3234628,80.8645865,Krishna
Sarada Children Hospital,16.1189353,80.9386323,Krishna
Rajya Lakshmi Hospital,16.1156532,80.9340363,Krishna
Varadarajula Memorial Eye Hospital,16.1868467,81.1347628,Krishna
Padmavathi Hospital,16.1164212,80.9408585,Krishna
Viswa Chakra Orthopaedic Hospital,16.1784487,81.1366659,Krishna
Bhargavi Nursing Home,16.3258334,80.9617214,Krishna
Nandini Hosipital,16.4888865,80.6768527,Krishna
Nagarjuna Hospital Ltd,16.4872398,80.6842368,Krishna
L V Prasad Eye Institute,16.4708431,80.7004756,Krishna
Rotary Eye Hospital,16.3806602,80.851608,Krishna
Sri Sai Rathna Eye Hospital,16.4388456,80.9925681,Krishna
Sri Rama Nursing Home,16.4435623,80.9920143,Krishna
Anuradha Ent Hospital,16.4412265,80.9916857,Krishna
Veterinary hospital,16.5520985,80.7265298,Krishna
Padmavathi Hospitals,16.4401177,80.9931931,Krishna
Brundavan Nursing Home,16.1833886,81.1335155,Krishna
Lakshmi Nursing Home - Krishna,16.3448599,81.0520408,Krishna
Vani Hospitals,16.1755647,81.1283791,Krishna
Sri Madhu Hospital,16.1784453,81.1275087,Krishna
Usha Nursing Home,16.366747,80.8437451,Krishna
Lakshmi Womens Hospital,16.1825482,81.1373585,Krishna
Jaya Hospital,16.3221859,80.9642065,Krishna
"Government Hospital, Kankipadu",16.4357283,80.7676006,Krishna
Edurumondi Government Hospital,15.8400863,80.8892612,Krishna
"Government Hospital, Guduru",16.2149227,81.0775082,Krishna
Challapalli Government Hospital,16.1207027,80.9277785,Krishna
Sorlagodndi Government Hospital,15.86362,80.966934,Krishna
"Government Hospital,Katuru",16.4248044,80.8621926,Krishna
Gantasala Government Hospital,16.1698392,80.9466338,Krishna
"Sub-District Hospital, Gudiwada",16.4347597,80.9914406,Krishna
ESI Hospital,16.5196036,80.668182,Krishna
Homeopathy hospital,16.4421212,80.9911148,Krishna
Swetha ENT Hospital,16.4385839,80.9915142,Krishna
Praja Vaidya Shala,16.431001,80.9950181,Krishna
Sentini Super Speciality Hospital,16.4426583,80.9921722,Krishna
Padmavathi Gari Hospital,16.431254,81.005587,Krishna
Gudivada Dental Hospital,16.44019,80.992493,Krishna
Annapurna Multi Speciality Hospital,16.4396247,80.9925039,Krishna
Subramanyeswara Rao Hospital,16.426109,81.0012311,Krishna
Thanmai Hospital,16.4394063,80.9921383,Krishna
Vishnu Children's Hospital,16.1827363,81.1389026,Krishna
Maganti Hospital,16.4367581,80.9916202,Krishna
Ravi Eye Hospital,16.4388656,80.9926756,Krishna
Tejorama Carewell Hospital,16.1882246,81.1379917,Krishna
Chaitanya ENT Hospital,16.179739,81.136602,Krishna
V.V.Narasimha Rao Skin Hospital,16.1799366,81.1354758,Krishna
Ramesh Hospital,16.439096,80.9925793,Krishna
Karuna Hospital,16.4429182,80.9921642,Krishna
Sri Allada Hospitals,16.185166,81.126413,Krishna
Pinnamaneni Children's Hospital,16.4430999,80.9920903,Krishna
Khan Piles Hospital,16.4384517,80.9908343,Krishna
Vennela Eye Hospital,16.4420514,80.9925157,Krishna
Dr. Abreddy Eye Hospital,16.1812245,81.134819,Krishna
Sri Meenakshi Super Speciality Dental Hospital,16.4254529,81.0008962,Krishna
Dr. Chandra Sekhar Hospital,16.1822319,81.1364382,Krishna
Aditya Children's Hospital,16.4369875,80.9922625,Krishna
Life Hospital,16.4242134,81.0011034,Krishna
Mahitha NRI Hospital,16.026259,80.914828,Krishna
Vivekananda Hospital,16.02604,80.915202,Krishna
Indian Oam Hospital,16.487749,80.679472,Krishna
Sai Laakinya Hospital,16.4947001,80.6891891,Krishna
Kanuru Hospitals,16.486013,80.6857109,Krishna
Krishna Veni Hospital,16.5115691,80.6701494,Krishna
Rajarshi Hospitals,16.5147471,80.6703495,Krishna
Narguna Nursing Hosptial,16.4986891,80.6885287,Krishna
Sri Sathya Sai Hospital,16.5200396,80.6658409,Krishna
Capital Hospitals,16.4775151,80.7015458,Krishna
"Andhra Hospitals ,Machilipatnam",16.1762119,81.1251792,Krishna
Annapurna Multi Speciality Hospital,16.442454,80.9949285,Krishna
INDO-BRITISH Hospital,16.5135128,80.6693244,Krishna
"Government Hospital, Seethanapalli",16.3782457,81.3755778,Krishna
Sri Rana Hospital,16.4115364,81.0021789,Krishna
Chinnapuram Hospital,16.1768674,81.1273597,Krishna
Rammurthy (rmp) hospital,16.1936232,81.0549064,Krishna
Dr PREM HEART & CHILD SUPER SPECIALITY HOSPITAL;DR Prem Heart & Child super speciality hospital,16.1758543,81.1277477,Krishna
Venkateswara Thalli-Pillala Hospital,16.1759527,81.1276587,Krishna
Nallini Medical Store,16.1756787,81.128158,Krishna
Nursing Home,16.1757547,81.128083,Krishna
Sri Guru Raghavendra Medical and Fancy Stores,16.1764263,81.1273576,Krishna
Sri VenkataRamana Hospital,16.1768024,81.1268792,Krishna
Adhitya Medicals,16.1769931,81.1266723,Krishna
sairam,16.1829469,81.1241424,Krishna
Mallikarjunarao Hospital,16.1869567,81.1337927,Krishna
Madhu Super Speciality,16.1856606,81.1307855,Krishna
Sai Sri Ram Hospitals,16.1899041,81.1335482,Krishna
Ravi Dental Hospital,16.1838183,81.1360897,Krishna
LV Prasad Hospital,16.1222938,81.0542409,Krishna
Jabelli hospitals,16.4771541,80.7101877,Krishna
Siva Pradhama Chikitsa Shala,16.4960504,80.6919502,Krishna
Sri Ananta Hospital,16.4757225,80.7073379,Krishna
"Akshara Mother And Child Hospital, Dr.venkata Rama ParvatheneniShiridi Nagar,old Age Home Road",16.4958371,80.6900952,Krishna
Naturals,16.4755916,80.7076391,Krishna
PR multi speciality hospital,16.4938463,80.690136,Krishna
Tatineni dentist care,16.4920635,80.6892413,Krishna
Lakshmi kancharla hospital,16.4910864,80.6892363,Krishna
Riya Super Speciality Ortho Hospital,16.4897272,80.6764844,Krishna
Dental Hospital,16.4761497,80.7056054,Krishna
Jablli Hospital,16.4770922,80.7100533,Krishna
Sree V Hospital,16.4764845,80.7057251,Krishna
Jabili,16.4773724,80.7072427,Krishna
Jabilli Hospital,16.4764157,80.7095028,Krishna
Jabelli Hospitals,16.4770404,80.710073,Krishna
Sree V Hospital,16.4765154,80.7055784,Krishna
Suguna Dental Hospital,16.4780858,80.7085422,Krishna
Mounika Hospital,16.4925098,80.6781502,Krishna
Sarojini Physiotherapy And Rehabilitation Clinic,16.476382,80.7079698,Krishna
Manju Clinic,16.4776461,80.7071323,Krishna
Sarojini Physiotherapy,16.4762751,80.7092261,Krishna
Jabilli,16.476768,80.7078325,Krishna
Aayush Hospital,16.5177108,80.6751221,Krishna
Government Hospital,16.538908,80.7984789,Krishna
Dr.Bhavya's Dental Hospital,16.4845228,80.686197,Krishna
Sruthii Hospital,16.1757759,81.1276898,Krishna
General Hospital,16.1776054,81.1263849,Krishna
Hospital,16.1766826,81.1257938,Krishna
Medical shop,16.1775325,81.1266452,Krishna
Mediplus,16.1768761,81.1260217,Krishna
Rainbow Children's Hospital,16.51774245,80.67407394,Krishna
Ayush Hospital,16.51757593,80.67515835,Krishna
Sacred Heart Hospital,16.4432537,80.99110892,Krishna
AVANIGADDA GOVT HOSPITAL,16.01789393,80.91395779,Krishna
SRI KOTA SRIHARIRAO HOSPITAL,16.02402828,80.91312383,Krishna
Government General Hospital,16.51674067,80.66963092,Krishna
Government Hospital Machilipatanam,16.17691461,81.13857576,Krishna
Government Hospital,16.44036737,80.76148697,Krishna
Government Hospital,15.7704779,77.4786118,Kurnool
Sri Venkateswara Super Speciality Hospital,15.822517,78.0286749,Kurnool
Padma Chandra Super Speciality Hospital,15.8186319,78.040545,Kurnool
K M Hospital,15.8273259,78.0476636,Kurnool
Deepak Tej Hospital,15.8360917,78.0368516,Kurnool
Amma Hospital - Kurnool,15.801079,78.04705,Kurnool
Adithya Test Tube Baby Centre,15.8142384,78.0457176,Kurnool
Aayushman The Family Hospital,15.8371368,78.0261536,Kurnool
Gvr Hospitals,15.8357898,78.0422147,Kurnool
Siri Noble Hospital,15.8415125,78.0331039,Kurnool
Surya Hospital - Kurnool,15.8149919,78.0461495,Kurnool
Apple Orthopaedic Hospital,15.8275014,78.0363902,Kurnool
Desai Nursing Home,15.6207094,77.2823676,Kurnool
Aditya Nursing Home,15.6306698,77.2852302,Kurnool
Sri New Balaji Super Speciality Hospital,15.835217,78.0422348,Kurnool
Suseela Netralaya and Maternity Hospital,15.8240925,78.0408266,Kurnool
Sree Aswini Hospital,15.8148809,78.0336839,Kurnool
Krishna Hospital - Kurnool,15.6210956,77.2782974,Kurnool
Balaji Hospital,15.8350944,78.0423877,Kurnool
Karthik Hospital,15.8586155,78.0024603,Kurnool
MSR Multispeciality Hospital,15.8382851,78.0410734,Kurnool
"Government hospital, Molagavelly",15.3533721,77.3304299,Kurnool
"Government hospital, Aspari",15.4785092,77.3871023,Kurnool
Brahma Reddy Hospital,15.7626109,77.4810623,Kurnool
Padmavathi Hospital,15.6241774,77.2685603,Kurnool
Usha Sree Hospital,15.6253466,77.276432,Kurnool
Government Hospital,15.4093433,77.4034086,Kurnool
Sri Sai Eye Hospital,15.395436,77.500487,Kurnool
Government Hospital,15.62324,77.268992,Kurnool
Government Hospital,15.2378693,77.1541663,Kurnool
Krishna Hospital,15.769285,77.47866,Kurnool
R.K. Eye Hospital,15.761529,77.478626,Kurnool
Sunitha Nursing Home,15.765394,77.479231,Kurnool
Shilpa Nursing Home,15.76132,77.47684,Kurnool
Sree Sai Krishna Eye Hospital,15.6225433,77.2768782,Kurnool
Holy Evan's ENT Hospital,15.6221229,77.2816262,Kurnool
Shakti Nursing Home,15.6292852,77.2837957,Kurnool
Radhalakshmi Children's Nursing Home,15.622471,77.275027,Kurnool
Noble Care Hospitals,15.6233308,77.2798736,Kurnool
Geetha Children Hospital,15.7617992,77.4797347,Kurnool
Sree Teja Nursing Home,15.619095,77.28411,Kurnool
Vamshi Chaitanya Nursing Home,15.619524,77.282467,Kurnool
Ramanji Hospital,15.855053,77.245008,Kurnool
Vinayaka Hospital,15.403978,77.503161,Kurnool
Sri Sujayeendra Arogyashala,15.940291,77.421336,Kurnool
Shanthi Nursing Home,15.772994,77.477458,Kurnool
Ojas Ayurveda And Panchakarma Hospital,15.622151,77.28161,Kurnool
Government Hospital,15.366113,77.480066,Kurnool
Aswini Priya Nursing Home,15.622247,77.281412,Kurnool
Mother and Child Hospital,15.623102,77.277419,Kurnool
Krishna Gopal Hospital,15.620999,77.277761,Kurnool
Devi Nursing Home,15.626017,77.28085,Kurnool
Sai Nursing Home,15.622435,77.278682,Kurnool
Pooja Nursing Home,15.622279,77.281613,Kurnool
Sree Shakthi Nursing Home,15.763415,77.481339,Kurnool
H.R. Hospital,15.625632,77.276132,Kurnool
Government Hospital,15.2536584,77.4146066,Kurnool
Doddimakala Hospital,15.763242,77.393126,Kurnool
Sasha Nursing Home,15.622801,77.279977,Kurnool
Cure Well Hospital,15.626443,77.271728,Kurnool
Dr. Gopinat Children Hospital,15.626425,77.281056,Kurnool
Gouse Hospital,15.6236805,77.2775382,Kurnool
Vijaya Lakshmi Nursing Home,15.619807,77.282699,Kurnool
Chekuri Nursing Home,15.622462,77.281619,Kurnool
Balaji Nursing Home,15.6231264,77.2801314,Kurnool
Rajeswari Hospital,15.8383659,78.0402715,Kurnool
Namratha Hospital,15.826788,78.027538,Kurnool
SGR Hospitals,15.837257,78.036098,Kurnool
Rithika Hospital,15.83628,78.041558,Kurnool
D.T.R Hospital,15.8356016,78.0525392,Kurnool
Suraksitha Hospital,15.838896,78.041824,Kurnool
Seetharama Ayurvedic Hospital,15.8366834,78.0364743,Kurnool
Kasthuriranga Children's Hospital,15.82833,78.036989,Kurnool
Sri Chakra Hospital,15.8197441,78.0417817,Kurnool
Sai Srinivasa Hospital,15.8345329,78.0415189,Kurnool
Sri Vamsi Krishna Hospital,15.8376928,78.0324386,Kurnool
Star Hospital,15.840342,78.037014,Kurnool
Sushrutha Ayurvedic Hospital,15.8350361,78.0502615,Kurnool
"Kiran Maternity, Infertility & Orthopaedic Hospital",15.835872,78.037718,Kurnool
Sri Sathyasai ENT Hospital,15.8354795,78.0418935,Kurnool
Ghadiyaram Hospital,15.8305573,78.0525128,Kurnool
Mukhyamantri Aarogya Kendram,15.842055,78.036961,Kurnool
Police Welfare Hospital,15.8347753,78.0448515,Kurnool
Health Care Noble Multi-Speciality Hospital,15.835671,78.041217,Kurnool
Sayed Qurashi Multispeciality Hospital,15.8253072,78.0505276,Kurnool
Umadevi Hospital,15.8375615,78.0295339,Kurnool
Gosha Hospital,15.834553,78.042578,Kurnool
Saraswathi Nursing Home,15.8354732,78.0426587,Kurnool
OMNI Hospitals,15.8234588,78.0413819,Kurnool
Hima Bindu Hospital,15.8396209,78.0384917,Kurnool
Radhakrishnan Hospitals,15.8405685,78.0372154,Kurnool
Sri Vijaya Heart & Multi Speciality Centre,15.821279,78.040529,Kurnool
Vaishnavi Super Speciality Hospital,15.8348893,78.0412609,Kurnool
Krishna Gastro And Laparo Hospital,15.8364927,78.0417983,Kurnool
Renuka Multi Speciality Hospital,15.8352724,78.041925,Kurnool
Government General Hospital,15.818629,78.039794,Kurnool
Vardhan Ayurveda Hospital,15.840131,78.042219,Kurnool
Sai Hrudayalaya,15.8389746,78.041384,Kurnool
V.R Multi Speciality Hospital,15.839894,78.0378406,Kurnool
Vara Prasad Hospital,15.8280685,78.0526811,Kurnool
Aditya Hospital,15.836509,78.041679,Kurnool
Karthik Hospital,15.8425835,78.0321947,Kurnool
Dhanwantari Ayurveda Nilayam,15.810441,78.040481,Kurnool
Goribee Ayurvedic Hospital,15.8150131,78.0618369,Kurnool
Vasavi Apex Hospital,15.8122299,78.039682,Kurnool
Anil ENT Hospital,15.813641,78.039441,Kurnool
Sai Megha Hospital,15.8014846,78.0485666,Kurnool
Sri Sai Satya Hospital,15.8139981,78.0446568,Kurnool
Ramurthy Hospital,15.8153301,78.0594832,Kurnool
Omega Cancer Hospital,15.795726,78.063547,Kurnool
Ashwini Hospital,15.813645,78.037894,Kurnool
Viswa Bharathi Super Speciality Hospital,15.8136507,78.0375737,Kurnool
Maya's Maternity & Infertility Centre,15.8098195,78.0415465,Kurnool
Dr. Brahma Reddy Hospital,15.8092659,78.0390935,Kurnool
Bhageerathi Maternity Hospital,15.8093751,78.0399053,Kurnool
Ap's Maternity & Infertility Centre,15.8096689,78.0416397,Kurnool
Vishwashanti Hospital,15.6827852,77.768722,Kurnool
Prabha Neuro Super Speciality Centre,15.8123888,78.0386359,Kurnool
Viswabharathi General Hospital,15.7427665,77.8802702,Kurnool
Sree Sai Netralaya,15.805717,78.036052,Kurnool
Shantiniketan Hospital,15.807175,78.033259,Kurnool
Basha Nurshing Home,15.686101,77.771275,Kurnool
ABC Hospital,15.8124714,78.03755,Kurnool
Sangamitra Hospitals,15.687267,77.771116,Kurnool
Lakshmi Srinivasa Hospital,15.8105887,78.0375384,Kurnool
Udhyoga Sri Network Hospital,15.8094485,78.0399866,Kurnool
RSR ENT Super Speciality Hospital,15.81243,78.037946,Kurnool
Manasa Eye Hospital,15.787638,78.062066,Kurnool
G.N.R. Hosptial,15.8128821,78.0376678,Kurnool
Agraseni Hospital,15.814784,78.042042,Kurnool
Dr. Shakeer Basha Nursing Home,15.686538,77.770976,Kurnool
Government General Hospital,15.6502066,77.9718471,Kurnool
Vijay Care Hospital,15.806023,78.038109,Kurnool
Gorbi Hospital,15.814009,78.062138,Kurnool
Sukheebhava Hospital,15.804557,78.0242,Kurnool
Amrutha Hospital,15.8135415,78.0384286,Kurnool
Mukyamanthri Aarogya Kendram,15.8045751,78.0300513,Kurnool
viswabharathi hospital,15.6858517,77.7714591,Kurnool
KM Hospitals,15.8303941,78.0399254,Kurnool
Sri Vijay Durga Orthopeadic Centre,15.8195803,78.0415991,Kurnool
Sanjeevani Institute of Medical Sciences,15.844047,78.025766,Kurnool
"Government Hospital, Uyyalawada",15.6283154,78.0720328,Kurnool
Ameelios hospital,15.8243428,78.0148092,Kurnool
KIMS Hospital,15.8134345,78.0571505,Kurnool
Lakshmi Sai Gastro Heart Skin and Maternity Clinic,15.8136768,78.039145,Kurnool
Ayushman hospital,15.8371131,78.0261642,Kurnool
hospital,15.8355491,78.0320681,Kurnool
Sri Chakra Hospital,15.8161519,78.0246341,Kurnool
madhu hospital,15.621667,77.2777508,Kurnool
Bavana Hospital,15.6214519,77.2779726,Kurnool
Sanjeevayya Hospital,15.4776542,77.3899293,Kurnool
"Primary Health Centre,Kallur Mandal",15.81766404,78.0281385,Kurnool
Gowri Gopal Hospital Pvt Ltd,15.82470483,78.04120727,Kurnool
Kurnool Heart And Multi Speciality Hospital,15.81430119,78.04382307,Kurnool
Vijaya Hospital,15.8028682,78.0474036,Kurnool
My Cure,15.82500912,78.0309528,Kurnool
Sri Vijaya Durga Cardiac Centre,15.81220752,78.03989116,Kurnool
M.H Hospital,15.83404864,78.04199772,Kurnool
New Noble Super Speciality Hospital,15.83799372,78.04108255,Kurnool
St. Theresa Hospital,15.83449403,78.04274585,Kurnool
Vijaya Diagnostics,15.8123067,78.03936888,Kurnool
Viswa Bharathi Super Speciality Hospital,15.8131184,78.0380606,Kurnool
Sunrise Ortho and Multi Speciality Hospitals,15.79795542,78.05267177,Kurnool
C N Hospitals,15.80452495,78.03884902,Kurnool
Modern Eye Hospital And Research Centre,15.81367211,78.03874463,Kurnool
Vijaya Diagnostics,15.83833986,78.04150908,Kurnool
"Dr. Seetharam.W, Neurosurgeon,",15.83590392,78.03720295,Kurnool
RV Srinu Gayathri Medical Shop,16.0773238,78.9136153,Nandyal
Neravati Hospital,15.4903641,78.4872226,Nandyal
Vijaya Super Speciality Hospital,15.8557896,78.2666981,Nandyal
Saranya Nursing Home,15.8781777,78.5848604,Nandyal
Saivani Hospital,15.4860345,78.476349,Nandyal
Murthy Ortho Hospital,15.4859938,78.4908926,Nandyal
Narmada Nursing Home,15.4860791,78.4907249,Nandyal
